"MEASURE","Measure","PROP_TYPE","Property type","ASGS_2011","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2008-Q4","Dec-2008",-2.3,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2009-Q1","Mar-2009",-4.9,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2009-Q2","Jun-2009",-2.7,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2009-Q3","Sep-2009",4.5,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2009-Q4","Dec-2009",10.1,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2010-Q1","Mar-2010",11.2,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2010-Q2","Jun-2010",8.5,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2010-Q3","Sep-2010",3.5,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2010-Q4","Dec-2010",-0.1,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2011-Q1","Mar-2011",-3.1,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2011-Q2","Jun-2011",-4.3,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2011-Q3","Sep-2011",-5.6,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2011-Q4","Dec-2011",-5.4,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2012-Q1","Mar-2012",-3.7,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2012-Q2","Jun-2012",-3.1,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2012-Q3","Sep-2012",0.7,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2012-Q4","Dec-2012",1.6,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2013-Q1","Mar-2013",1.5,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2013-Q2","Jun-2013",3.4,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2013-Q3","Sep-2013",4,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2013-Q4","Dec-2013",5.7,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2014-Q1","Mar-2014",7,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2014-Q2","Jun-2014",7.6,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2014-Q3","Sep-2014",6.4,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2014-Q4","Dec-2014",5.3,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2015-Q1","Mar-2015",4.4,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2015-Q2","Jun-2015",3.2,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2015-Q3","Sep-2015",4.5,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2015-Q4","Dec-2015",4.6,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2016-Q1","Mar-2016",4.5,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2016-Q2","Jun-2016",4.8,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2016-Q3","Sep-2016",3.4,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2016-Q4","Dec-2016",4.6,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","3GBRI","Greater Brisbane","Q","Quarterly","2017-Q1","Mar-2017",4.3,,
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2002-Q1","Mar-2002",,"u","not applicable"
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2002-Q2","Jun-2002",,"u","not applicable"
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2002-Q3","Sep-2002",,"u","not applicable"
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2002-Q4","Dec-2002",,"u","not applicable"
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2003-Q1","Mar-2003",,"q","not available"
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2003-Q2","Jun-2003",,"q","not available"
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2003-Q3","Sep-2003",,"q","not available"
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2003-Q4","Dec-2003",,"q","not available"
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2004-Q1","Mar-2004",,"q","not available"
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2004-Q2","Jun-2004",,"q","not available"
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2004-Q3","Sep-2004",-1.2,,
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2004-Q4","Dec-2004",0.8,,
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2005-Q1","Mar-2005",4,,
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2005-Q2","Jun-2005",2.8,,
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2005-Q3","Sep-2005",3.7,,
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2005-Q4","Dec-2005",1.8,,
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2006-Q1","Mar-2006",4.8,,
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2006-Q2","Jun-2006",6,,
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2006-Q3","Sep-2006",6.7,,
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2006-Q4","Dec-2006",7.5,,
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2007-Q1","Mar-2007",5.8,,
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2007-Q2","Jun-2007",11.2,,
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2007-Q3","Sep-2007",14,,
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2007-Q4","Dec-2007",17.8,,
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2008-Q1","Mar-2008",12.9,,
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2008-Q2","Jun-2008",5.6,,
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2008-Q3","Sep-2008",1,,
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2008-Q4","Dec-2008",-3,,
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2009-Q1","Mar-2009",0.5,,
"3","Percentage change from corresponding quarter of the previous year","1","Attached dwellings","2GMEL","Greater Melbourne","Q","Quarterly","2009-Q2","Jun-2009",4.9,,
